"Site","Lat.South","Long.East","Alt.AHD","Date","PM10.24h.mcrg.m3","CO.24h.ppm","SO2.24h.pphm","NO.24h.pphm","NO2.24h.pphm","OZONE.24h.pphm.1"
"BERESFIELD",-32.79679,151.66102,14,269,NA,NA,0.3,0.4,0.4,2.6
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,269,NA,0.3,0.2,3.5,2,1
"BRINGELLY",-33.91765,150.76193,53,269,27.5,NA,0.2,0.3,0.2,2.8
"CAMDEN",-34.0417,150.69014,73,269,NA,0.1,NA,0.1,0.4,2.6
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,269,NA,0.2,0.1,0.7,0.7,2.5
"CARRINGTON",-32.90972,151.7633,5,269,NA,NA,0.3,0.6,0.6,NA
"CHULLORA",-33.89157,151.04606,32,269,NA,0.1,0.2,0.5,0.7,2.7
"COFFS HARBOUR",-30.29831,153.11808,21,269,NA,0.2,NA,0.1,0.1,1.2
"COOK AND PHILLIP",-33.87247,151.21334,26,269,NA,0.3,0.2,0.5,0.9,1.5
"EARLWOOD",-33.91618,151.13579,7,269,NA,NA,NA,0.2,0.7,2.4
"GOULBURN",-34.73451,149.72421,702,269,NA,NA,NA,0,0.3,3.2
"GUNNEDAH",-30.98188,150.26067,272,269,NA,NA,NA,0.1,0.3,2.6
"KATOOMBA",-33.71028,150.29959,1046,269,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,269,NA,NA,NA,0.1,0.4,2.3
"LIDCOMBE",-33.88141,151.04678,39,269,NA,0.2,0.3,0.2,0.7,2.8
"LINDFIELD",-33.78113,151.1509,60,269,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,269,27.8,0,0.2,0.3,0.7,2.9
"LIVERPOOL SWAQS",-33.91889,150.93252,12,269,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,269,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,269,NA,0.3,0.2,0.1,0.3,2.5
"MAYFIELD",-32.88506,151.72835,5,269,NA,NA,0.2,0.3,0.4,NA
"MERRIWA",-32.12578,150.4593,406,269,NA,0,0.2,0,0.4,2.3
"MORISSET",-33.10805,151.55254,51,269,NA,0.1,0.3,0.1,0.3,2.7
"MUSWELLBROOK",-32.27159,150.88593,145,269,NA,NA,0.1,0.4,0.5,NA
"NEWCASTLE",-32.93118,151.75963,5,269,NA,0.3,0.3,0.5,0.5,1.7
"OAKDALE",-34.05171,150.49819,457,269,NA,NA,NA,0,0.2,2.7
"ORANGE",-33.27442,149.09439,871,269,NA,NA,NA,NA,NA,3.2
"PENRITH",-33.7269,150.7038,27,269,NA,0.1,0.2,0.1,0.3,2.3
"PORT MACQUARIE",-31.44776,152.87653,73,269,NA,NA,NA,NA,NA,NA
"RANDWICK",-33.93178,151.2428,28,269,25.9,NA,0.3,0.1,0.3,2.2
"RICHMOND",-33.61644,150.74735,21,269,NA,NA,0.1,0.1,0.1,2.2
"ROUSE HILL",-33.68276,150.90371,73,269,NA,0.2,0.1,0,0.3,2.4
"ROZELLE",-33.86435,151.16393,22,269,28,0.3,0.3,0.3,0.6,2.2
"SINGLETON",-32.55748,151.17688,42,269,NA,NA,0.4,0.7,0.4,NA
"ST MARYS",-33.79516,150.7668,29,269,NA,NA,NA,0.4,0.4,2.3
"STOCKTON",-32.90197,151.78427,5,269,NA,NA,0.1,0.1,0.2,NA
"TAMWORTH",-31.10991,150.9145,405,269,NA,NA,NA,NA,NA,2.5
"VINEYARD",-33.65623,150.84768,35,269,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,269,NA,NA,0.2,0.4,0.5,2.3
"WOLLONGONG",-34.41706,150.88733,15,269,NA,0.2,0.3,0.2,0.5,2
"WYONG",-33.27897,151.43241,3,269,NA,0.1,0.1,0.3,0.2,2.2
"ALBURY",-36.05183,146.9398,182,270,NA,NA,NA,NA,NA,1.9
"BARGO",-34.3063,150.5806,365,270,NA,NA,0,0,-0.1,2.5
"BATHURST",-33.40192,149.57459,625,270,NA,NA,NA,NA,NA,1.9
"BERESFIELD",-32.79679,151.66102,14,270,NA,NA,0.3,0.2,0.4,2.3
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,270,NA,0.2,0.1,3.6,2.1,1.2
"BRINGELLY",-33.91765,150.76193,53,270,25.2,NA,0,0.2,0.1,3
"CAMDEN",-34.0417,150.69014,73,270,NA,0.1,NA,0,0.2,2.9
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,270,NA,0.1,0,0.4,0.7,2.8
"CARRINGTON",-32.90972,151.7633,5,270,NA,NA,0.1,0.1,0.5,NA
"CHULLORA",-33.89157,151.04606,32,270,NA,0,0.1,0.2,0.7,2.4
"COFFS HARBOUR",-30.29831,153.11808,21,270,NA,0.2,NA,0,0.2,1.8
"COOK AND PHILLIP",-33.87247,151.21334,26,270,NA,0.3,0,0.4,0.9,1.8
"EARLWOOD",-33.91618,151.13579,7,270,NA,NA,NA,0,0.6,2.5
"GOULBURN",-34.73451,149.72421,702,270,NA,NA,NA,0.1,0.1,2.5
"GUNNEDAH",-30.98188,150.26067,272,270,NA,NA,NA,0.1,0.2,3
"KATOOMBA",-33.71028,150.29959,1046,270,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,270,NA,NA,NA,0.2,0.1,1.9
"LIDCOMBE",-33.88141,151.04678,39,270,NA,0.2,0.1,0.1,0.6,2.7
"LINDFIELD",-33.78113,151.1509,60,270,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,270,32.2,0,0.1,0.2,0.8,2.8
"LIVERPOOL SWAQS",-33.91889,150.93252,12,270,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,270,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,270,NA,0.3,0.1,0,0.3,2.7
"MAYFIELD",-32.88506,151.72835,5,270,NA,NA,0.2,0.3,0.4,NA
"MERRIWA",-32.12578,150.4593,406,270,NA,0,0.2,0,0.3,2.7
"MORISSET",-33.10805,151.55254,51,270,NA,0.1,0.1,0,0.1,2.7
"MUSWELLBROOK",-32.27159,150.88593,145,270,NA,NA,0.1,0.2,0.6,NA
"NEWCASTLE",-32.93118,151.75963,5,270,NA,0.2,0.1,0.1,0.3,2.1
"OAKDALE",-34.05171,150.49819,457,270,NA,NA,NA,0,0,2.7
"ORANGE",-33.27442,149.09439,871,270,NA,NA,NA,NA,NA,2.2
"PENRITH",-33.7269,150.7038,27,270,NA,0.1,0,0.1,-0.1,2.7
"PORT MACQUARIE",-31.44776,152.87653,73,270,NA,NA,NA,NA,NA,NA
"RANDWICK",-33.93178,151.2428,28,270,31.8,NA,0.1,0.1,0.3,2.3
"RICHMOND",-33.61644,150.74735,21,270,NA,NA,0,0,-0.1,2.8
"ROUSE HILL",-33.68276,150.90371,73,270,NA,0.2,0.1,0,0.4,2.9
"ROZELLE",-33.86435,151.16393,22,270,32.3,0.2,0.1,0.1,0.4,2.5
"SINGLETON",-32.55748,151.17688,42,270,NA,NA,0.4,0.2,0.4,NA
"ST MARYS",-33.79516,150.7668,29,270,NA,NA,NA,0.1,0.2,2.4
"STOCKTON",-32.90197,151.78427,5,270,NA,NA,0.1,0.2,0.4,NA
"TAMWORTH",-31.10991,150.9145,405,270,NA,NA,NA,NA,NA,3
"VINEYARD",-33.65623,150.84768,35,270,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,270,NA,NA,0.4,0.2,0.4,2.4
"WOLLONGONG",-34.41706,150.88733,15,270,NA,0.1,0,0.1,0.2,2
"WYONG",-33.27897,151.43241,3,270,NA,0.1,0.3,0.1,0.5,2.3
"ALBURY",-36.05183,146.9398,182,271,NA,NA,NA,NA,NA,1.5
"BARGO",-34.3063,150.5806,365,271,NA,NA,0,0,0.1,2
"BATHURST",-33.40192,149.57459,625,271,NA,NA,NA,NA,NA,1.9
"BERESFIELD",-32.79679,151.66102,14,271,NA,NA,0.1,0.2,0.3,2.1
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,271,NA,0.2,0,1.9,1.3,1.4
"BRINGELLY",-33.91765,150.76193,53,271,11.1,NA,0,0,-0.1,2.1
"CAMDEN",-34.0417,150.69014,73,271,NA,0.1,NA,0,0.1,2
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,271,NA,0.1,0,0,0.3,2.1
"CARRINGTON",-32.90972,151.7633,5,271,NA,NA,0.1,0,0.2,NA
"CHULLORA",-33.89157,151.04606,32,271,NA,-0.1,0,0.2,0.5,2
"COFFS HARBOUR",-30.29831,153.11808,21,271,NA,0.1,NA,0.1,0.2,2.5
"COOK AND PHILLIP",-33.87247,151.21334,26,271,NA,0.1,0,0.4,0.7,1.6
"EARLWOOD",-33.91618,151.13579,7,271,NA,NA,NA,0,0.5,2.1
"GOULBURN",-34.73451,149.72421,702,271,NA,NA,NA,0.2,-0.1,2.1
"GUNNEDAH",-30.98188,150.26067,272,271,NA,NA,NA,0.1,0,2.1
"KATOOMBA",-33.71028,150.29959,1046,271,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,271,NA,NA,NA,0.1,0.1,2
"LIDCOMBE",-33.88141,151.04678,39,271,NA,0.1,0,0,0.2,2.2
"LINDFIELD",-33.78113,151.1509,60,271,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,271,16.4,0,0,0,0.4,2.1
"LIVERPOOL SWAQS",-33.91889,150.93252,12,271,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,271,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,271,NA,0.2,0,0,0.1,2.1
"MAYFIELD",-32.88506,151.72835,5,271,NA,NA,0,0.1,0.3,NA
"MERRIWA",-32.12578,150.4593,406,271,NA,0,0,0,0,2.1
"MORISSET",-33.10805,151.55254,51,271,NA,0.1,0,0,0.1,2.4
"MUSWELLBROOK",-32.27159,150.88593,145,271,NA,NA,0,0.9,0.7,NA
"NEWCASTLE",-32.93118,151.75963,5,271,NA,0.1,0.1,0,0.1,2.2
"OAKDALE",-34.05171,150.49819,457,271,NA,NA,NA,0,0,2.1
"ORANGE",-33.27442,149.09439,871,271,NA,NA,NA,NA,NA,2
"PENRITH",-33.7269,150.7038,27,271,NA,0.1,0.1,0.2,0.2,1.8
"PORT MACQUARIE",-31.44776,152.87653,73,271,NA,-0.2,0,0,0.2,NA
"RANDWICK",-33.93178,151.2428,28,271,18.8,NA,0,0,0.2,2.2
"RICHMOND",-33.61644,150.74735,21,271,NA,NA,0,-0.1,-0.1,2.1
"ROUSE HILL",-33.68276,150.90371,73,271,NA,0.1,0,0,0.2,2.2
"ROZELLE",-33.86435,151.16393,22,271,15.9,0.1,0,0,0.2,2.2
"SINGLETON",-32.55748,151.17688,42,271,NA,NA,0.1,0,0.1,NA
"ST MARYS",-33.79516,150.7668,29,271,NA,NA,NA,0,0.1,1.7
"STOCKTON",-32.90197,151.78427,5,271,NA,NA,0.1,0.1,0.3,NA
"TAMWORTH",-31.10991,150.9145,405,271,NA,NA,NA,NA,NA,2
"VINEYARD",-33.65623,150.84768,35,271,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,271,NA,NA,0,0,0.2,2.2
"WOLLONGONG",-34.41706,150.88733,15,271,NA,0.1,0,0,0.4,1.9
"WYONG",-33.27897,151.43241,3,271,NA,0.1,0,0,0.1,2.3
"ALBURY",-36.05183,146.9398,182,272,NA,NA,NA,NA,NA,1.8
"BARGO",-34.3063,150.5806,365,272,NA,NA,0.1,0,0,1.9
"BATHURST",-33.40192,149.57459,625,272,NA,NA,NA,NA,NA,1.5
"BERESFIELD",-32.79679,151.66102,14,272,NA,NA,0.1,0.6,0.7,1.8
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,272,NA,0.2,0,1.9,1.3,1.1
"BRINGELLY",-33.91765,150.76193,53,272,19.7,NA,0.1,0,0,1.9
"CAMDEN",-34.0417,150.69014,73,272,NA,0.1,NA,0,0.2,1.8
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,272,NA,0.1,0,0.2,0.4,NA
"CARRINGTON",-32.90972,151.7633,5,272,NA,NA,0.1,0.4,0.6,NA
"CHULLORA",-33.89157,151.04606,32,272,NA,0,0,0,0.5,1.6
"COFFS HARBOUR",-30.29831,153.11808,21,272,NA,0.1,NA,0,0.1,2.3
"COOK AND PHILLIP",-33.87247,151.21334,26,272,NA,0.1,0,0.2,0.6,NA
"EARLWOOD",-33.91618,151.13579,7,272,NA,NA,NA,0.1,0.5,1.5
"GOULBURN",-34.73451,149.72421,702,272,NA,NA,NA,0,0.1,2.2
"GUNNEDAH",-30.98188,150.26067,272,272,NA,NA,NA,0.1,0.2,1.9
"KATOOMBA",-33.71028,150.29959,1046,272,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,272,NA,NA,NA,0,0,1.8
"LIDCOMBE",-33.88141,151.04678,39,272,NA,0.2,0,0.1,0.5,1.7
"LINDFIELD",-33.78113,151.1509,60,272,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,272,19.9,0,0,0.1,0.5,1.6
"LIVERPOOL SWAQS",-33.91889,150.93252,12,272,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,272,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,272,NA,0.2,0,0,0.2,1.7
"MAYFIELD",-32.88506,151.72835,5,272,NA,NA,0.1,0.3,0.6,NA
"MERRIWA",-32.12578,150.4593,406,272,NA,0,0.1,0,0.2,2.1
"MORISSET",-33.10805,151.55254,51,272,NA,0.1,0,0,0.1,2.5
"MUSWELLBROOK",-32.27159,150.88593,145,272,NA,NA,0.2,0.5,0.5,NA
"NEWCASTLE",-32.93118,151.75963,5,272,NA,0.1,0.1,0,0.4,2.2
"OAKDALE",-34.05171,150.49819,457,272,NA,NA,NA,0,0,2.1
"ORANGE",-33.27442,149.09439,871,272,NA,NA,NA,NA,NA,2
"PENRITH",-33.7269,150.7038,27,272,NA,0.1,0,0.1,0.2,1.8
"PORT MACQUARIE",-31.44776,152.87653,73,272,NA,-0.1,0.1,0,0.3,NA
"RANDWICK",-33.93178,151.2428,28,272,22,NA,0.1,0.1,0.3,1.7
"RICHMOND",-33.61644,150.74735,21,272,NA,NA,0,0,0,2
"ROUSE HILL",-33.68276,150.90371,73,272,NA,0.1,0,0,0.2,2.3
"ROZELLE",-33.86435,151.16393,22,272,19.4,0.1,0,0,0.4,1.8
"SINGLETON",-32.55748,151.17688,42,272,NA,NA,0.1,0.2,0.4,NA
"ST MARYS",-33.79516,150.7668,29,272,NA,NA,NA,0.1,0.2,1.6
"STOCKTON",-32.90197,151.78427,5,272,NA,NA,0.1,0.7,0.7,NA
"TAMWORTH",-31.10991,150.9145,405,272,NA,NA,NA,NA,NA,1.8
"VINEYARD",-33.65623,150.84768,35,272,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,272,NA,NA,0.2,0.1,0.5,1.9
"WOLLONGONG",-34.41706,150.88733,15,272,NA,0.1,0,0,0.1,1.8
"WYONG",-33.27897,151.43241,3,272,NA,0.1,0,0,0.1,1.9
"ALBURY",-36.05183,146.9398,182,273,NA,NA,NA,NA,NA,2.1
"BARGO",-34.3063,150.5806,365,273,NA,NA,0.1,0,0.4,2.6
"BATHURST",-33.40192,149.57459,625,273,NA,NA,NA,NA,NA,1.9
"BERESFIELD",-32.79679,151.66102,14,273,NA,NA,0.1,0.7,0.6,2.1
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,273,NA,0.2,0.2,3.2,2.3,1.3
"BRINGELLY",-33.91765,150.76193,53,273,28.7,NA,0.2,0.2,0.3,2.9
"CAMDEN",-34.0417,150.69014,73,273,NA,0.1,NA,0,0.3,2.6
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,273,NA,0.1,0.1,1,0.9,NA
"CARRINGTON",-32.90972,151.7633,5,273,NA,NA,0.2,0.8,0.8,NA
"CHULLORA",-33.89157,151.04606,32,273,NA,0,0.2,0.3,1,2.6
"COFFS HARBOUR",-30.29831,153.11808,21,273,NA,0.2,NA,0.1,0.2,1.8
"COOK AND PHILLIP",-33.87247,151.21334,26,273,NA,0.3,0.1,0.6,1.2,2
"EARLWOOD",-33.91618,151.13579,7,273,NA,NA,NA,0.3,0.8,2.6
"GOULBURN",-34.73451,149.72421,702,273,NA,NA,NA,0,0.2,2.4
"GUNNEDAH",-30.98188,150.26067,272,273,NA,NA,NA,0.1,0.3,2.1
"KATOOMBA",-33.71028,150.29959,1046,273,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,273,NA,NA,NA,0.1,0.3,2.7
"LIDCOMBE",-33.88141,151.04678,39,273,NA,0.2,0.2,0.3,1,2.8
"LINDFIELD",-33.78113,151.1509,60,273,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,273,31.2,0,0.2,0.7,1.1,2.7
"LIVERPOOL SWAQS",-33.91889,150.93252,12,273,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,273,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,273,NA,0.3,0.2,0,0.2,2.7
"MAYFIELD",-32.88506,151.72835,5,273,NA,NA,0.4,1,0.8,NA
"MERRIWA",-32.12578,150.4593,406,273,NA,0,0.1,0,0.2,2.6
"MORISSET",-33.10805,151.55254,51,273,NA,0.1,0.1,0.1,0.3,2.8
"MUSWELLBROOK",-32.27159,150.88593,145,273,NA,NA,0.3,0.5,0.7,NA
"NEWCASTLE",-32.93118,151.75963,5,273,NA,0.2,0.2,0.3,0.5,2.3
"OAKDALE",-34.05171,150.49819,457,273,NA,NA,NA,0,0.1,2.8
"ORANGE",-33.27442,149.09439,871,273,NA,NA,NA,NA,NA,2.2
"PENRITH",-33.7269,150.7038,27,273,NA,0.1,0.2,0.1,0.3,2.8
"PORT MACQUARIE",-31.44776,152.87653,73,273,NA,-0.2,0,0,0.2,1.9
"RANDWICK",-33.93178,151.2428,28,273,30.8,NA,0.1,0.3,0.4,2.5
"RICHMOND",-33.61644,150.74735,21,273,NA,NA,0.2,0.1,0.2,2.9
"ROUSE HILL",-33.68276,150.90371,73,273,NA,0.2,0.2,0,0.4,3
"ROZELLE",-33.86435,151.16393,22,273,29,0.2,0.2,0.2,0.6,2.7
"SINGLETON",-32.55748,151.17688,42,273,NA,NA,0.5,0.9,0.8,NA
"ST MARYS",-33.79516,150.7668,29,273,NA,NA,NA,0.1,0.4,2.5
"STOCKTON",-32.90197,151.78427,5,273,NA,NA,0.2,0.4,0.5,NA
"TAMWORTH",-31.10991,150.9145,405,273,NA,NA,NA,NA,NA,2.1
"VINEYARD",-33.65623,150.84768,35,273,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,273,NA,NA,0,0.3,0.6,2.1
"WOLLONGONG",-34.41706,150.88733,15,273,NA,0.1,0.1,0.1,0.5,2.4
"WYONG",-33.27897,151.43241,3,273,NA,0.2,0.4,0.2,0.4,2.3
"ALBURY",-36.05183,146.9398,182,274,NA,NA,NA,NA,NA,2
"BARGO",-34.3063,150.5806,365,274,NA,NA,0,0,0.2,1.8
"BATHURST",-33.40192,149.57459,625,274,NA,NA,NA,NA,NA,2
"BERESFIELD",-32.79679,151.66102,14,274,NA,NA,0.1,0.3,0.6,1.5
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,274,NA,0.2,0.1,3.9,1.9,0.9
"BRINGELLY",-33.91765,150.76193,53,274,23.8,NA,0.1,0,0,1.9
"CAMDEN",-34.0417,150.69014,73,274,NA,0.1,NA,0,0.3,1.9
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,274,NA,0.1,0,0.1,0.6,1.6
"CARRINGTON",-32.90972,151.7633,5,274,NA,NA,0.1,0.2,0.3,NA
"CHULLORA",-33.89157,151.04606,32,274,NA,0,0,0.3,0.5,1.6
"COFFS HARBOUR",-30.29831,153.11808,21,274,NA,0.2,NA,0.1,0.2,2.2
"COOK AND PHILLIP",-33.87247,151.21334,26,274,NA,0.1,0,0.3,0.6,1.6
"EARLWOOD",-33.91618,151.13579,7,274,NA,NA,NA,0,0.3,1.9
"GOULBURN",-34.73451,149.72421,702,274,NA,NA,NA,0.2,0.3,2.1
"GUNNEDAH",-30.98188,150.26067,272,274,NA,NA,NA,0,0.1,2.7
"KATOOMBA",-33.71028,150.29959,1046,274,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,274,NA,NA,NA,0,0.1,1.7
"LIDCOMBE",-33.88141,151.04678,39,274,NA,0.2,0,0.2,0.7,1.5
"LINDFIELD",-33.78113,151.1509,60,274,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,274,27.6,0,0,0.3,0.9,1.3
"LIVERPOOL SWAQS",-33.91889,150.93252,12,274,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,274,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,274,NA,NA,NA,NA,NA,NA
"MAYFIELD",-32.88506,151.72835,5,274,NA,NA,0,0.3,0.5,NA
"MERRIWA",-32.12578,150.4593,406,274,NA,0,0.5,0.1,0.5,2.4
"MORISSET",-33.10805,151.55254,51,274,NA,0.1,0.1,0,0.2,2.1
"MUSWELLBROOK",-32.27159,150.88593,145,274,NA,NA,0.1,0.2,0.4,NA
"NEWCASTLE",-32.93118,151.75963,5,274,NA,0.2,0,0.1,0.1,1.7
"OAKDALE",-34.05171,150.49819,457,274,NA,NA,NA,0,0.1,2.5
"ORANGE",-33.27442,149.09439,871,274,NA,NA,NA,NA,NA,3
"PENRITH",-33.7269,150.7038,27,274,NA,NA,NA,NA,NA,NA
"PORT MACQUARIE",-31.44776,152.87653,73,274,NA,-0.2,0,0.1,0.3,1.3
"RANDWICK",-33.93178,151.2428,28,274,24.5,NA,0,0,0,2.2
"RICHMOND",-33.61644,150.74735,21,274,NA,NA,0,0,0.1,2
"ROUSE HILL",-33.68276,150.90371,73,274,NA,0.2,0.1,0.2,0.8,1.5
"ROZELLE",-33.86435,151.16393,22,274,25.3,0.1,0,0.1,0.3,2
"SINGLETON",-32.55748,151.17688,42,274,NA,NA,0.3,0.2,0.6,NA
"ST MARYS",-33.79516,150.7668,29,274,NA,NA,NA,0.1,0.3,1.4
"STOCKTON",-32.90197,151.78427,5,274,NA,NA,0,0.3,0.5,NA
"TAMWORTH",-31.10991,150.9145,405,274,NA,NA,NA,NA,NA,2.2
"VINEYARD",-33.65623,150.84768,35,274,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,274,NA,NA,0.1,0.1,0.3,1.7
"WOLLONGONG",-34.41706,150.88733,15,274,NA,0.2,0.2,0.2,0.5,1.6
"WYONG",-33.27897,151.43241,3,274,NA,0.1,0,0,0.2,1.7
"ALBURY",-36.05183,146.9398,182,275,NA,NA,NA,NA,NA,1.9
"BARGO",-34.3063,150.5806,365,275,NA,NA,0,0.3,0.3,1.5
"BATHURST",-33.40192,149.57459,625,275,NA,NA,NA,NA,NA,1.8
"BERESFIELD",-32.79679,151.66102,14,275,NA,NA,0,1,0.5,1.2
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,275,NA,0.3,0.1,6.5,2.2,0.4
"BRINGELLY",-33.91765,150.76193,53,275,13.8,NA,NA,NA,NA,NA
"CAMDEN",-34.0417,150.69014,73,275,NA,0.1,NA,0,0.3,1.5
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,275,NA,0.1,0,0.6,0.6,1.2
"CARRINGTON",-32.90972,151.7633,5,275,NA,NA,0,0.1,0.1,NA
"CHULLORA",-33.89157,151.04606,32,275,NA,0,0,0.7,0.6,1.2
"COFFS HARBOUR",-30.29831,153.11808,21,275,NA,0.1,NA,0.2,0.3,1.5
"COOK AND PHILLIP",-33.87247,151.21334,26,275,NA,0.2,0,0.7,0.9,0.9
"EARLWOOD",-33.91618,151.13579,7,275,NA,NA,NA,0.4,0.7,1.3
"GOULBURN",-34.73451,149.72421,702,275,NA,NA,NA,0.2,0.2,2
"GUNNEDAH",-30.98188,150.26067,272,275,NA,NA,NA,0.1,0,2.1
"KATOOMBA",-33.71028,150.29959,1046,275,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,275,NA,NA,NA,0.1,0.2,1.3
"LIDCOMBE",-33.88141,151.04678,39,275,NA,0.2,0,0.6,0.8,1.2
"LINDFIELD",-33.78113,151.1509,60,275,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,275,18.3,0,0,0.6,0.8,1.1
"LIVERPOOL SWAQS",-33.91889,150.93252,12,275,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,275,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,275,NA,0.3,0,0.3,0.4,1
"MAYFIELD",-32.88506,151.72835,5,275,NA,NA,0,0.5,0.4,NA
"MERRIWA",-32.12578,150.4593,406,275,NA,0,0.6,0.1,0.7,1.4
"MORISSET",-33.10805,151.55254,51,275,NA,0.1,0.1,0.1,0.1,1.8
"MUSWELLBROOK",-32.27159,150.88593,145,275,NA,NA,0.1,0.1,0.1,NA
"NEWCASTLE",-32.93118,151.75963,5,275,NA,0.1,0,0,-0.1,1.8
"OAKDALE",-34.05171,150.49819,457,275,NA,NA,NA,0,0.1,1.8
"ORANGE",-33.27442,149.09439,871,275,NA,NA,NA,NA,NA,2.1
"PENRITH",-33.7269,150.7038,27,275,NA,NA,NA,NA,NA,NA
"PORT MACQUARIE",-31.44776,152.87653,73,275,NA,-0.1,0,0.1,0.3,1.3
"RANDWICK",-33.93178,151.2428,28,275,18.3,NA,0,0,0.1,1.8
"RICHMOND",-33.61644,150.74735,21,275,NA,NA,0,0,0.2,1.5
"ROUSE HILL",-33.68276,150.90371,73,275,NA,0.2,0,0.2,0.5,1.3
"ROZELLE",-33.86435,151.16393,22,275,12.5,0.1,0,0.3,0.6,1.2
"SINGLETON",-32.55748,151.17688,42,275,NA,NA,0.2,0,0.1,NA
"ST MARYS",-33.79516,150.7668,29,275,NA,NA,NA,0.1,0.4,1.1
"STOCKTON",-32.90197,151.78427,5,275,NA,NA,0,0,0.1,NA
"TAMWORTH",-31.10991,150.9145,405,275,NA,NA,NA,NA,NA,2
"VINEYARD",-33.65623,150.84768,35,275,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,275,NA,NA,0,0,0.3,1.5
"WOLLONGONG",-34.41706,150.88733,15,275,NA,0.2,0,0.3,0.5,1.1
"WYONG",-33.27897,151.43241,3,275,NA,0.1,0,0,0.2,1.5
"ALBURY",-36.05183,146.9398,182,276,NA,NA,NA,NA,NA,2.3
"BARGO",-34.3063,150.5806,365,276,NA,NA,0.1,0.8,0.4,2.1
"BATHURST",-33.40192,149.57459,625,276,NA,NA,NA,NA,NA,1.8
"BERESFIELD",-32.79679,151.66102,14,276,NA,NA,0.2,2.3,0.3,1.3
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,276,NA,0.2,0.1,4.9,2.1,0.6
"BRINGELLY",-33.91765,150.76193,53,276,20.7,NA,0.1,0.3,0.3,2
"CAMDEN",-34.0417,150.69014,73,276,NA,0.1,NA,0.3,0.5,1.9
